No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
16472,WISEA J030923.44-074024.6,47.34768,-7.67352,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16473,WISEA J030923.40-075801.1,47.34772,-7.96693,*,676032.0,2.255,PUN ,22.0g,0.0,3,0,17,2,1,4,0
16474,WISEA J030923.67-081012.0,47.34774,-8.16987,*,,,,23.3g,0.0,0,0,17,2,0,4,0
16475,WISEA J030923.46-083042.2,47.34776,-8.51173,*,,,,21.8g,0.0,0,0,21,3,0,4,0
16476,WISEA J030923.47-080514.1,47.3478,-8.08725,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16477,WISEA J030923.48-073213.8,47.34785,-7.53719,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16478,SDSS J030923.49-081323.5,47.34788,-8.22322,G,,,,22.9g,0.0,0,0,15,1,0,4,0
16479,SDSS J030923.49-072113.2,47.34791,-7.35368,G,,,,22.8g,0.0,0,0,15,1,0,4,0
16480,SDSS J030923.50-074714.1,47.34792,-7.78727,G,,,,23.3g,0.0,0,0,15,1,0,4,0
16481,WISEA J030923.51-075257.1,47.34797,-7.88255,*,-30.0,-0.0001,SLS ,21.3g,0.0,0,0,22,4,1,4,0
16482,WISEA J030923.52-071410.8,47.34801,-7.23634,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16483,WISEA J030923.49-073007.3,47.34807,-7.50202,G,,,,22.4g,0.0,0,0,27,2,0,4,0
16484,WISEA J030923.51-082804.7,47.34808,-8.46779,G,,,,22.8g,0.0,0,0,27,2,0,4,0
16485,WISEA J030923.54-082658.3,47.34811,-8.44954,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16486,WISEA J030923.57-081607.1,47.34825,-8.26865,*,,,,21.9g,0.0,0,0,17,2,0,4,0
16487,SDSS J030923.58-072324.7,47.34826,-7.3902,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16488,WISEA J030923.58-082238.2,47.34828,-8.3773,*,,,,21.7g,0.0,0,0,22,3,0,4,0
16489,WISEA J030923.63-074722.7,47.34849,-7.78965,*,,,,18.7g,0.0,0,0,23,3,0,4,0
16490,WISEA J030923.64-075843.2,47.34853,-7.97868,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16491,WISEA J030923.65-071813.0,47.34855,-7.30363,*,,,,20.6g,0.0,0,0,23,3,0,4,0
16492,WISEA J030923.68-083018.9,47.34868,-8.50527,G,,,,20.8g,0.0,0,0,27,2,0,4,0
16493,WISEA J030923.69-073439.7,47.34872,-7.57771,G,,,,21.6g,0.0,0,0,27,2,0,4,0
16494,WISEA J030923.69-082823.1,47.34872,-8.47321,*,,,,24.9g,0.0,0,0,17,2,0,4,0
16495,SDSS J030923.69-074038.0,47.34874,-7.67725,G,,,,20.9g,0.0,0,0,19,2,0,4,0
16496,WISEA J030923.71-071125.3,47.34882,-7.19038,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16497,WISEA J030923.72-074505.3,47.34884,-7.75148,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16498,WISEA J030923.74-080213.6,47.34893,-8.03711,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16499,SDSS J030923.77-071251.2,47.34908,-7.21424,G,,,,22.5g,0.0,0,0,15,1,0,4,0
16500,SDSS J030923.78-072436.4,47.3491,-7.41013,G,236216.0,0.78793,SLS ,22.3g,0.0,2,0,15,1,1,4,0
16501,WISEA J030923.78-074839.6,47.34911,-7.81101,G,,,,22.7g,0.0,2,0,27,2,0,4,0
16502,WISEA J030923.78-072901.1,47.34912,-7.48364,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16503,WISEA J030923.79-074746.8,47.34913,-7.79636,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16504,SDSS J030923.79-080511.0,47.34917,-8.08641,G,,,,21.6g,0.0,0,0,19,2,0,4,0
16505,SDSS J030923.80-073729.9,47.34917,-7.62499,*,,,,22.9g,0.0,0,0,5,1,0,4,0
16506,SDSS J030923.80-081215.8,47.3492,-8.20439,G,,,,21.9g,0.0,0,0,15,1,0,4,0
16507,WISEA J030923.81-080229.7,47.34921,-8.04159,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16508,WISEA J030923.81-082258.2,47.34922,-8.38286,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16509,WISEA J030923.81-072925.5,47.34922,-7.49044,UvS,,,,     ,0.0,0,0,16,2,0,0,0
16510,SDSS J030923.82-072054.2,47.34928,-7.34841,G,,,,19.3g,0.0,0,0,15,1,0,4,0
16511,WISEA J030923.85-073325.7,47.3494,-7.55716,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16512,SDSS J030923.86-072914.0,47.34944,-7.48723,*,,,,20.3g,0.0,0,0,5,1,0,4,0
16513,WISEA J030923.87-082908.1,47.34947,-8.48561,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16514,WISEA J030923.84-074533.3,47.34953,-7.75897,*,,,,22.8g,0.0,1,0,17,2,0,3,0
16515,SDSS J030923.88-075147.6,47.34954,-7.86323,G,,,,23.3g,0.0,0,0,15,1,0,4,0
16516,WISEA J030923.89-080639.9,47.34956,-8.11111,G,,,,20.9g,0.0,0,0,31,3,0,4,0
16517,WISEA J030923.89-074942.4,47.34957,-7.82847,*,,,,15.8g,0.0,0,0,31,5,0,4,0
16518,WISEA J030923.90-082727.0,47.34967,-8.45752,*,,,,21.8g,0.0,0,0,17,2,0,4,0
16519,SDSS J030923.92-071419.7,47.34968,-7.23883,G,,,,20.8g,0.0,0,0,15,1,0,4,0
16520,WISEA J030923.92-075149.7,47.3497,-7.86383,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16521,WISEA J030923.93-074302.3,47.34972,-7.71733,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16522,WISEA J030923.95-082507.0,47.34973,-8.41838,G,,,,22.0g,0.0,0,0,31,3,0,4,0
16523,SDSS J030923.94-071203.8,47.34979,-7.20108,G,,,,22.2g,0.0,0,0,19,2,0,4,0
16524,WISEA J030923.94-072012.9,47.34979,-7.33692,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16525,WISEA J030923.95-071431.5,47.34979,-7.24209,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16526,WISEA J030923.96-072349.9,47.34981,-7.39699,*,,,,22.4g,0.0,0,0,17,2,0,4,0
16527,WISEA J030923.96-073455.4,47.34984,-7.58206,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16528,WISEA J030923.96-073024.1,47.34984,-7.5067,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16529,SDSS J030924.00-072020.5,47.35,-7.33903,*,,,,21.0g,0.0,0,0,5,1,0,4,0
16530,WISEA J030924.02-075642.7,47.3501,-7.94521,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16531,WISEA J030924.03-073918.1,47.35013,-7.65503,*,,,,19.7g,0.0,0,0,17,2,0,4,0
16532,SDSS J030924.03-075301.7,47.35014,-7.88382,G,,,,22.5g,0.0,0,0,15,1,0,3,0
16533,WISEA J030924.03-072934.6,47.35015,-7.49296,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16534,SDSS J030924.03-081845.1,47.35016,-8.31255,G,,,,21.6g,0.0,0,0,15,1,0,4,0
16535,WISEA J030924.05-075014.0,47.35023,-7.83722,G,,,,21.6g,0.0,0,0,27,2,0,4,0
16536,WISEA J030924.10-071249.2,47.35044,-7.21368,G,,,,21.1g,0.0,0,0,27,2,0,4,0
16537,WISEA J030924.11-081112.6,47.35046,-8.18685,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16538,WISEA J030924.11-081210.5,47.35048,-8.20294,G,,,,21.5g,0.0,0,0,27,2,0,4,0
16539,WISEA J030924.11-081852.6,47.35049,-8.31464,*,,,,21.6g,0.0,0,0,22,3,0,4,0
16540,WISEA J030924.12-073055.1,47.3505,-7.51533,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16541,WISEA J030924.12-081727.8,47.35051,-8.29106,*,,,,13.0g,0.0,0,0,30,5,0,4,0
16542,WISEA J030924.13-082018.2,47.35056,-8.33841,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16543,SDSS J030924.14-080415.4,47.3506,-8.07095,G,,,,21.7g,0.0,0,0,19,2,0,4,0
16544,WISEA J030924.15-081628.0,47.35064,-8.27445,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16545,SDSS J030924.17-071923.6,47.35072,-7.32323,G,,,,23.0g,0.0,0,0,15,1,0,4,0
16546,WISEA J030924.20-082957.2,47.35086,-8.49923,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16547,WISEA J030924.23-080238.7,47.3509,-8.04401,G,,,,22.9g,0.0,0,0,27,2,0,4,0
16548,WISEA J030924.21-073656.4,47.35091,-7.61568,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16549,WISEA J030924.24-082930.7,47.35103,-8.49186,G,,,,22.5g,0.0,0,0,27,2,0,4,0
16550,SDSS J030924.25-081351.6,47.35105,-8.231,*,,,,25.3g,0.0,0,0,5,1,0,3,0
16551,WISEA J030924.26-080021.8,47.35111,-8.00607,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16552,WISEA J030924.26-082331.4,47.35112,-8.39208,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16553,WISEA J030924.27-080415.9,47.35113,-8.0711,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16554,WISEA J030924.27-072314.6,47.35114,-7.38741,G,,,,20.4g,0.0,0,0,27,2,0,4,0
16555,SDSS J030924.30-080031.0,47.35127,-8.00862,*,,,,25.6g,0.0,0,0,5,1,0,4,0
16556,WISEA J030924.31-081552.0,47.35132,-8.26446,G,,,,22.8g,0.0,3,0,27,2,0,4,0
16557,WISEA J030924.32-080814.1,47.35133,-8.13726,G,,,,21.3g,0.0,0,0,27,2,0,4,0
16558,WISEA J030924.32-082626.2,47.35135,-8.44063,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16559,WISEA J030924.33-082645.1,47.35138,-8.44587,UvS,,,,     ,0.0,0,0,15,2,0,0,0
16560,SDSS J030924.33-080846.2,47.35139,-8.14618,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16561,WISEA J030924.34-071200.8,47.35142,-7.20023,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16562,WISEA J030924.36-074235.7,47.3515,-7.70992,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16563,SDSS J030924.36-083012.5,47.35151,-8.50348,*,,,,23.9g,0.0,0,0,5,1,0,4,0
16564,SDSS J030924.36-075436.8,47.35152,-7.91024,*,,,,22.6g,0.0,0,0,5,1,0,4,0
16565,SDSS J030924.36-075926.3,47.35152,-7.99065,*,,,,22.8g,0.0,0,0,5,1,0,4,0
16566,WISEA J030924.37-082457.0,47.35158,-8.41583,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16567,WISEA J030924.38-082117.9,47.3516,-8.355,*,,,,21.1g,0.0,0,0,17,2,0,4,0
16568,WISEA J030924.40-082352.2,47.35169,-8.3977,G,,,,22.0g,0.0,0,0,27,2,0,3,0
16569,WISEA J030924.40-080430.8,47.35171,-8.07524,G,,,,21.3g,0.0,0,0,27,2,0,4,0
16570,WISEA J030924.41-081331.0,47.35173,-8.22529,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16571,WISEA J030924.42-082058.3,47.35176,-8.34954,*,,,,21.7g,0.0,0,0,23,3,0,4,0
16572,WISEA J030924.42-080403.2,47.35177,-8.06757,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16573,WISEA J030924.39-080931.3,47.3518,-8.15877,G,,,,22.1g,0.0,0,0,27,2,0,4,0
16574,WISEA J030924.43-073810.0,47.3518,-7.63612,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16575,SDSS J030924.43-082714.4,47.35181,-8.454,G,,,,22.9g,0.0,0,0,15,1,0,4,0
16576,WISEA J030924.47-073428.6,47.35198,-7.57461,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16577,WISEA J030924.48-080218.6,47.35201,-8.03852,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16578,SDSS J030924.48-072034.0,47.35202,-7.34279,G,,,,22.1g,0.0,0,0,15,1,0,4,0
16579,WISEA J030924.49-074702.6,47.35206,-7.78406,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16580,WISEA J030924.49-074833.9,47.35206,-7.80943,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16581,SDSS J030924.50-071238.5,47.3521,-7.2107,G,,,,22.7g,0.0,0,0,15,1,0,4,0
16582,WISEA J030924.52-082446.1,47.35219,-8.41283,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16583,SDSS J030924.52-072748.7,47.3522,-7.46355,G,,,,22.8g,0.0,0,0,15,1,0,3,0
16584,WISEA J030924.53-072752.2,47.35223,-7.46453,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16585,WISEA J030924.53-072628.7,47.35223,-7.44133,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16586,WISEA J030924.53-073306.5,47.35224,-7.55182,*,,,,16.9g,0.0,0,0,23,3,0,4,0
16587,WISEA J030924.55-071954.8,47.35231,-7.3319,*,,,,20.2g,0.0,0,0,17,2,0,4,0
16588,WISEA J030924.46-071058.3,47.35235,-7.18299,G,,,,22.0g,0.0,0,0,27,2,0,3,0
16589,WISEA J030924.56-075013.0,47.35237,-7.83696,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16590,WISEA J030924.57-072613.2,47.35238,-7.43702,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16591,WISEA J030924.57-075657.6,47.35239,-7.94935,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16592,SDSS J030924.59-081635.9,47.35248,-8.27664,*,,,,24.2g,0.0,0,0,5,1,0,4,0
16593,WISEA J030924.59-075313.0,47.35248,-7.88697,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16594,WISEA J030924.60-082613.4,47.35251,-8.43706,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16595,SDSS J030924.60-075130.4,47.35253,-7.85846,G,,,,23.0g,0.0,0,0,15,1,0,3,0
16596,WISEA J030924.61-075645.7,47.35255,-7.94604,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16597,WISEA J030924.61-082800.5,47.35256,-8.46682,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16598,WISEA J030924.62-082841.9,47.3526,-8.47832,G,,,,21.1g,0.0,0,0,31,3,0,4,0
16599,SDSS J030924.63-080403.4,47.35263,-8.06763,G,,,,23.4g,0.0,0,0,15,1,0,3,0
16600,WISEA J030924.65-071703.4,47.35274,-7.2843,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16601,WISEA J030924.67-073858.6,47.3528,-7.64961,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16602,WISEA J030924.67-080835.0,47.3528,-8.14307,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16603,WISEA J030924.68-081432.6,47.35285,-8.2424,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16604,WISEA J030924.66-082027.4,47.35287,-8.34104,G,,,,21.2g,0.0,0,0,31,3,0,4,0
16605,SDSS J030924.69-081837.4,47.35288,-8.31039,G,,,,22.7g,0.0,0,0,15,1,0,3,0
16606,WISEA J030924.69-071316.9,47.35289,-7.22138,G,,,,18.4g,0.0,0,0,36,5,0,4,0
16607,WISEA J030924.69-073843.0,47.35291,-7.64528,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16608,GALEXMSC J030924.70-075959.0  ,47.35293,-7.99973,UvS,,,,     ,0.0,0,0,4,1,0,0,0
16609,WISEA J030924.76-073616.2,47.35296,-7.60464,*,,,,22.1g,0.0,0,0,17,2,0,4,0
16610,SDSS J030924.71-080602.1,47.35297,-8.1006,*,,,,23.4g,0.0,0,0,5,1,0,4,0
16611,WISEA J030924.71-072839.2,47.35297,-7.47756,*,,,,16.8g,0.0,0,0,27,4,0,4,0
16612,SDSS J030924.71-074317.5,47.35298,-7.72155,G,,,,22.5g,0.0,0,0,15,1,0,4,0
16613,WIG S03J030924720-07235621,47.353,-7.39894,G,198819.0,0.66319,SLS ,24.9g,0.0,2,0,0,1,1,0,0
16614,GALEXASC J030924.73-075317.5  ,47.35308,-7.8882,UvS,,,,     ,0.0,0,0,4,1,0,0,0
16615,SDSS J030924.74-072522.0,47.35309,-7.42279,G,,,,23.5g,0.0,0,0,15,1,0,4,0
16616,WISEA J030924.79-072713.1,47.35309,-7.45353,*,,,,23.7g,0.0,0,0,17,2,0,4,0
16617,SDSS J030924.75-082624.9,47.35313,-8.44027,*,,,,23.8g,0.0,0,0,5,1,0,4,0
16618,WISEA J030924.76-080738.4,47.35317,-8.12735,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16619,WISEA J030924.77-081307.9,47.35322,-8.21888,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16620,WISEA J030924.77-082657.2,47.35322,-8.44924,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16621,WISEA J030924.78-081910.3,47.35327,-8.31954,G,,,,22.8g,0.0,1,0,27,2,0,4,0
16622,WISEA J030924.79-074403.6,47.35331,-7.73435,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16623,GALEXMSC J030924.79-080057.9  ,47.35333,-8.01611,UvS,,,,     ,0.0,0,0,3,1,0,0,0
16624,SDSS J030924.80-074329.1,47.35337,-7.72476,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16625,SDSS J030924.81-082117.2,47.35339,-8.35478,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16626,WISEA J030924.81-073910.1,47.35339,-7.65283,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16627,WISEA J030924.82-081512.3,47.3534,-8.25328,*,,,,21.7g,0.0,0,0,17,2,0,4,0
16628,WISEA J030924.83-071935.3,47.35348,-7.3265,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16629,SDSS J030924.83-081516.9,47.35348,-8.25471,*,,,,24.1g,0.0,0,0,5,1,0,3,0
16630,WISEA J030924.83-071401.1,47.35348,-7.23365,UvS,,,,     ,0.0,0,0,15,2,0,0,0
16631,WISEA J030924.84-082211.0,47.3535,-8.36973,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16632,WISEA J030924.85-074515.2,47.35357,-7.75423,*,,,,17.0g,0.0,0,0,30,5,0,4,0
16633,WISEA J030924.86-081404.9,47.35359,-8.23471,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16634,WISEA J030924.86-071346.1,47.35361,-7.22947,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16635,WISEA J030924.87-072726.1,47.35363,-7.45726,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16636,WISEA J030924.99-081158.5,47.35371,-8.19952,G,,,,22.7g,0.0,0,0,27,2,0,4,0
16637,WISEA J030924.87-073344.7,47.3538,-7.56234,G,,,,22.2g,0.0,0,0,27,2,0,4,0
16638,WISEA J030924.93-072309.4,47.35388,-7.38597,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16639,WISEA J030924.93-072142.9,47.3539,-7.36193,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16640,WISEA J030924.94-082734.1,47.35393,-8.45948,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16641,WISEA J030924.96-071547.5,47.35403,-7.2632,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16642,WISEA J030924.97-081628.3,47.35406,-8.27446,*,,,,22.3g,0.0,0,0,17,2,0,4,0
16643,WISEA J030924.97-082504.0,47.35406,-8.41778,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16644,WISEA J030924.98-081351.7,47.35408,-8.23119,G,,,,22.7g,0.0,0,0,27,2,0,4,0
16645,WISEA J030924.98-075820.6,47.35409,-7.97241,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16646,SDSS J030924.98-082817.6,47.35411,-8.47158,G,,,,24.0g,0.0,0,0,15,1,0,3,0
16647,SDSS J030924.98-073819.6,47.35412,-7.63879,*,,,,23.6g,0.0,0,0,5,1,0,4,0
16648,WISEA J030924.99-071649.9,47.35413,-7.28053,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16649,WISEA J030924.99-081244.6,47.35416,-8.21242,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16650,SDSS J030925.01-074447.6,47.35423,-7.74658,*,,,,24.9g,0.0,0,0,5,1,0,4,0
16651,WISEA J030925.10-082157.3,47.35426,-8.36568,*,,,,22.6g,0.0,0,0,17,2,0,4,0
16652,WISEA J030925.02-072843.9,47.35428,-7.47889,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16653,SDSS J030925.03-072657.2,47.35429,-7.44923,G,,,,22.4g,0.0,0,0,15,1,0,3,0
16654,SDSS J030925.03-072838.1,47.35432,-7.47727,*,,,,23.8g,0.0,0,0,5,1,0,4,0
16655,SDSS J030925.03-082738.7,47.35432,-8.46078,G,,,,23.2g,0.0,0,0,15,1,0,4,0
16656,SDSS J030925.05-073305.2,47.35438,-7.55145,G,,,,20.7g,0.0,0,0,15,1,0,4,0
16657,WISEA J030925.09-072806.9,47.35456,-7.4686,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16658,WISEA J030925.11-082942.4,47.35463,-8.49511,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16659,SDSS J030925.12-072306.3,47.35471,-7.3851,G,,,,21.1g,0.0,0,0,19,2,0,4,0
16660,SDSS J030925.14-072343.9,47.35477,-7.39554,G,,,,22.3g,0.0,0,0,15,1,0,4,0
16661,SDSS J030925.15-081809.4,47.3548,-8.30264,*,,,,22.3g,0.0,0,0,5,1,0,4,0
16662,WISEA J030925.16-075645.6,47.35484,-7.94602,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16663,SDSS J030925.17-071736.4,47.35491,-7.29347,*,,,,22.6g,0.0,0,0,5,1,0,4,0
16664,WISEA J030925.18-072008.4,47.35493,-7.33569,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16665,WISEA J030925.18-073400.8,47.35493,-7.56689,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16666,WISEA J030925.19-074215.4,47.35499,-7.70429,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16667,WISEA J030925.21-082757.5,47.35499,-8.46592,*,,,,20.9g,0.0,0,0,17,2,0,4,0
16668,SDSS J030925.20-073017.0,47.355,-7.50472,G,,,,22.6g,0.0,0,0,15,1,0,3,0
16669,SDSS J030925.21-074024.1,47.35505,-7.67337,*,,,,24.4g,0.0,0,0,5,1,0,4,0
16670,SDSS J030925.21-071347.7,47.35507,-7.22993,G,,,,22.8g,0.0,0,0,15,1,0,4,0
16671,WISEA J030925.21-082831.0,47.35507,-8.47528,G,,,,20.2g,0.0,0,0,27,2,0,4,0
16672,WISEA J030925.19-080058.8,47.35508,-8.01647,G,,,,22.5g,0.0,0,0,27,2,0,4,0
16673,WISEA J030925.22-071457.6,47.35509,-7.24936,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16674,SDSS J030925.23-073430.4,47.35515,-7.57514,G,,,,22.6g,0.0,0,0,15,1,0,4,0
16675,WISEA J030925.23-075844.9,47.35515,-7.97915,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16676,WISEA J030925.23-074916.7,47.35516,-7.82133,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16677,WISEA J030925.24-075328.7,47.35518,-7.89133,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16678,SDSS J030925.24-071059.2,47.3552,-7.18312,G,,,,22.3g,0.0,0,0,15,1,0,4,0
16679,WISEA J030925.25-082303.8,47.35522,-8.38439,*,,,,21.4g,0.0,0,0,17,2,0,4,0
16680,SDSS J030925.28-072708.1,47.35537,-7.45227,G,,,,22.2g,0.0,0,0,15,1,0,4,0
16681,SDSS J030925.29-075203.9,47.3554,-7.86776,G,,,,22.7g,0.0,0,0,15,1,0,3,0
16682,WISEA J030925.30-074054.3,47.35545,-7.68177,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16683,SDSS J030925.31-080247.8,47.35549,-8.04661,G,,,,22.1g,0.0,0,0,15,1,0,4,0
16684,WISEA J030925.32-074953.0,47.35554,-7.83141,*,,,,21.3g,0.0,0,0,17,2,0,4,0
16685,WISEA J030925.33-083043.0,47.35556,-8.51196,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16686,WISEA J030925.29-082341.4,47.35561,-8.39491,G,,,,22.6g,0.0,0,0,27,2,0,3,0
16687,WISEA J030925.36-073733.6,47.35569,-7.62602,G,,,,20.1g,0.0,0,0,27,2,0,4,0
16688,WISEA J030925.38-075155.2,47.35578,-7.86536,*,,,,17.4g,0.0,0,0,23,3,0,4,0
16689,WISEA J030925.38-080431.6,47.35579,-8.07546,G,,,,19.7g,0.0,0,0,32,4,0,4,0
16690,WISEA J030925.42-073059.2,47.35581,-7.51653,G,,,,18.9g,0.0,0,0,35,4,0,4,0
16691,WISEA J030925.39-080810.1,47.35582,-8.13616,G,,,,22.1g,0.0,0,0,27,2,0,4,0
16692,WISEA J030925.38-082246.4,47.35599,-8.37913,*,,,,24.9g,0.0,0,0,17,2,0,4,0
16693,WISEA J030925.44-080340.9,47.35603,-8.06137,*,,,,22.5g,0.0,0,0,22,3,0,4,0
16694,WISEA J030925.46-081128.4,47.35612,-8.19123,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16695,SDSS J030925.47-075423.3,47.35615,-7.90649,*,,,,22.6g,0.0,0,0,5,1,0,3,0
16696,WISEA J030925.48-080501.4,47.35617,-8.08374,G,,,,20.4g,0.0,0,0,31,3,0,4,0
16697,WISEA J030925.47-082813.4,47.35617,-8.47028,G,,,,22.3g,0.0,0,0,27,2,0,4,0
16698,WISEA J030925.48-082433.7,47.3562,-8.40937,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16699,WISEA J030925.50-074754.5,47.35627,-7.79849,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16700,WISEA J030925.51-081329.1,47.3563,-8.22476,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16701,WISEA J030925.54-081713.2,47.35647,-8.287,G,,,,22.2g,0.0,0,0,27,2,0,4,0
16702,WISEA J030925.56-071257.6,47.3565,-7.21601,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16703,WISEA J030925.56-073629.5,47.3565,-7.6082,*,,,,16.1g,0.0,0,0,30,5,0,4,0
16704,SDSS J030925.56-072114.7,47.35652,-7.35409,*,,,,23.1g,0.0,0,0,5,1,0,4,0
16705,WISEA J030925.57-081158.4,47.35655,-8.19956,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16706,SDSS J030925.59-081404.8,47.35664,-8.23467,G,,,,21.5g,0.0,0,0,15,1,0,4,0
16707,SDSS J030925.59-074058.8,47.35664,-7.68302,G,,,,25.5g,0.0,0,0,15,1,0,4,0
16708,WISEA J030925.59-081016.6,47.35665,-8.17128,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16709,SDSS J030925.59-081155.5,47.35666,-8.19876,G,,,,23.4g,0.0,0,0,15,1,0,4,0
16710,WISEA J030925.59-081225.8,47.35666,-8.20718,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16711,SDSS J030925.59-081200.9,47.35667,-8.20027,G,,,,21.8g,0.0,0,0,15,1,0,4,0
16712,WISEA J030925.60-082629.5,47.35667,-8.44155,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16713,WISEA J030925.62-081529.2,47.3567,-8.25815,G,,,,22.1g,0.0,0,0,27,2,0,4,0
16714,WISEA J030925.62-072335.9,47.35677,-7.39333,*,,,,21.5g,0.0,0,0,22,3,0,4,0
